frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
188,1,2,0.810370,0.15477385,0.00191479,0.81036961,0.00356801,0.00308924,0.01133128,0.00783363,0.00711954
189,1,2,0.850794,0.12184905,0.00142661,0.85079354,0.00382156,0.00309614,0.00704143,0.00688873,0.00508291
190,1,2,0.850731,0.12966113,0.00103380,0.85073054,0.00205794,0.00282616,0.00513185,0.00464079,0.00391792
191,1,2,0.816761,0.16760160,0.00138236,0.81676149,0.00165996,0.00191430,0.00344234,0.00269729,0.00454059
192,1,2,0.760858,0.21348198,0.00265438,0.76085830,0.00250700,0.00173298,0.00815116,0.00204126,0.00857308
193,1,2,0.822846,0.15317155,0.00193664,0.82284647,0.00206283,0.00214718,0.01089162,0.00220557,0.00473806
194,1,2,0.559450,0.39770833,0.00505428,0.55945033,0.00259268,0.00099939,0.01248060,0.00361918,0.01809520
195,1,2,0.851810,0.07479326,0.00344654,0.85180968,0.00363990,0.00452697,0.03868229,0.01061413,0.01248715
196,1,2,0.801130,0.12212478,0.00362986,0.80113012,0.00566757,0.00704428,0.02414535,0.02256504,0.01369304
197,1,2,0.771684,0.17729293,0.00625154,0.77168417,0.00280011,0.00229219,0.02124275,0.00498835,0.01344793
198,1,2,0.668890,0.27511621,0.00493188,0.66889000,0.00611325,0.00249356,0.02388212,0.00477484,0.01379811
199,1,2,0.653592,0.26325327,0.00992526,0.65359187,0.00685004,0.00344450,0.03934097,0.00505108,0.01854290
200,1,2,0.508339,0.50833881,0.01614865,0.32127678,0.02167958,0.00500473,0.09213872,0.01105779,0.02435495
201,1,0,0.518260,0.51825988,0.01521281,0.29708073,0.02277311,0.00374004,0.11410588,0.00746785,0.02135963
202,1,0,0.497568,0.49756768,0.01336658,0.30848643,0.04750052,0.00720132,0.08357479,0.01843642,0.02386616
203,1,0,0.768223,0.76822263,0.02427716,0.13419724,0.01791471,0.00204479,0.02125275,0.00399466,0.02809602
204,1,0,0.557627,0.55762655,0.00594445,0.34170255,0.01644365,0.00403077,0.03677954,0.02130366,0.01616883
205,1,0,0.857846,0.85784596,0.00785436,0.09114341,0.02121842,0.00182916,0.00878790,0.00301527,0.00830566
206,1,0,0.708083,0.70808303,0.00940638,0.22620577,0.01062130,0.00294428,0.01589209,0.00573288,0.02111429
207,1,0,0.848763,0.84876281,0.00692326,0.07816781,0.03015475,0.00216791,0.02439112,0.00426787,0.00516434
208,1,0,0.861409,0.86140931,0.00770985,0.09343262,0.00936464,0.00136331,0.00986285,0.00554388,0.01131353
209,1,0,0.930587,0.93058699,0.00488041,0.03093944,0.01095863,0.00126209,0.00393877,0.00436105,0.01307251
210,1,0,0.917424,0.91742396,0.00485408,0.03596262,0.01376314,0.00170862,0.00375755,0.00703429,0.01549578
211,1,0,0.892015,0.89201516,0.00570173,0.06028744,0.00856723,0.00174729,0.00540143,0.00455737,0.02172222
212,1,0,0.875459,0.87545931,0.00369621,0.08688615,0.00823935,0.00135828,0.00670424,0.00534737,0.01230907
213,1,0,0.916445,0.91644531,0.00680732,0.03565714,0.00505310,0.00057662,0.00708938,0.00411937,0.02425180
214,1,0,0.869042,0.86904222,0.00517786,0.07712221,0.00603810,0.00098567,0.00633823,0.00697769,0.02831809
215,1,0,0.767205,0.76720524,0.00451303,0.18493697,0.00588997,0.00183937,0.00943840,0.00712443,0.01905270
216,1,0,0.810773,0.81077325,0.01062298,0.10994864,0.01613076,0.00287190,0.01310340,0.01012018,0.02642880
217,1,0,0.889461,0.88946050,0.00853088,0.06343587,0.00921900,0.00126823,0.00585359,0.00264670,0.01958530
218,1,0,0.888966,0.88896596,0.00634398,0.06661940,0.01447049,0.00145343,0.00697380,0.00333246,0.01184057
219,1,0,0.788158,0.78815824,0.03448022,0.06849391,0.00911377,0.00078928,0.02949678,0.00282589,0.06664175
220,1,0,0.835331,0.83533067,0.01693362,0.08331066,0.01431833,0.00221516,0.01477435,0.00298161,0.03013566
221,1,0,0.755221,0.75522137,0.00860559,0.16232049,0.03587337,0.00642866,0.01076830,0.00479142,0.01599078
222,1,0,0.618490,0.61848962,0.00462585,0.33655068,0.01266229,0.00486040,0.00827638,0.00499531,0.00953948
223,1,0,0.490605,0.49060461,0.00594096,0.44106302,0.00662379,0.00339690,0.01984842,0.01238234,0.02013997
224,1,0,0.600309,0.60030937,0.00911393,0.29440519,0.01342885,0.00538073,0.03656478,0.01771056,0.02308662
225,1,0,0.720627,0.72062683,0.00705777,0.18027513,0.02750755,0.00474195,0.03194107,0.01439519,0.01345448
226,1,0,0.856207,0.85620701,0.01008731,0.07042276,0.02638845,0.00290831,0.01401103,0.00626169,0.01371345
227,1,0,0.613623,0.61362308,0.00523756,0.31914771,0.01910911,0.00683841,0.01625633,0.01035835,0.00942946
228,1,0,0.624018,0.62401772,0.00501966,0.30828878,0.02674426,0.00615401,0.01110440,0.00874778,0.00992348
229,1,0,0.807691,0.16243888,0.00155498,0.80769050,0.00617830,0.00363482,0.01131362,0.00469403,0.00249487
230,1,2,0.624527,0.31788588,0.00415134,0.62452650,0.01382882,0.00552802,0.01736226,0.00932852,0.00738866
231,1,2,0.506069,0.43656152,0.00678759,0.50606948,0.01174117,0.00506858,0.01466902,0.00652028,0.01258229
232,1,2,0.619778,0.61977774,0.00670839,0.29712737,0.01945378,0.00531156,0.02728009,0.01131478,0.01302636
233,1,0,0.492660,0.49265990,0.00733538,0.40349868,0.01289527,0.00636157,0.04084135,0.01830575,0.01810209
